10009138,2
10051383,1
10053042,3
10083315,1
10093171,1
10128431,2
10153084,4
10154600,1
10186016,2
10186644,1
10292508,0
10294414,3
10295206,2
10297111,1
10333518,4
10339356,0
10342607,0
10361639,1
10368001,3
10432793,3
10434329,1
10443842,0
10457489,0
10492879,4
10497848,1
10499998,3
10501095,3
10542627,1
10547191,3
10548783,2
10549639,4
10563369,4
10564529,3
10593326,0
10621018,4
10658101,2
10658878,1
10667547,2
10678601,1
10680228,0
10721050,1
10729965,3
10785146,2
10786320,3
10788794,2
10845919,3
10853127,4
10880883,4
10882557,4
10883461,0
10885734,0
10896735,1
10906419,3
10909487,0
10914682,1
10917408,2
10922143,1
10948750,1
10949790,4
10958968,2
10963040,4
10965702,2
10984450,0
10996067,1
10997930,2
11031897,0
11032730,4
11044389,1
11080766,3
11090471,4
11092833,2
11156570,2
11175470,2
11179969,1
11203549,3
11206781,0
11210950,3
11214970,1
11215986,0
11217514,4
11246177,1
11247144,2
11248492,3
11276025,2
11288632,1
11315741,4
11318823,1
11319620,4
11332348,2
11483837,0
11510141,0
11514392,4
11553586,1
11556826,4
11563660,3
11579112,2
11585113,0
11587185,3
11588105,4
11590099,3
11593238,3
11662273,1
11672705,1
11717156,3
11722708,3
11740586,4
11741491,2
11742935,4
11746282,4
11773351,4
11776149,1
11778258,1
11782352,1
11798638,3
11800377,4
11903517,4
11907102,0
11908759,1
11942572,0
11984428,2
12001876,3
12004820,2
12009101,4
12026796,3
12034946,0
12088688,4
12093942,4
12095288,3
12095533,3
12097890,3
12112495,0
12114492,3
12122647,0
12181116,1
12189089,0
12228074,3
12237927,2
12336689,1
12341499,4
12349956,3
12460352,3
12462194,0
12467162,2
12491915,0
12515664,2
12517999,2
12536197,4
12539803,2
12543359,1
12550928,2
12566305,2
12589627,1
12592359,3
12593329,1
12594261,1
12594996,4
12615754,0
12621803,4
12626041,3
12626231,1
12638851,3
12645853,4
12662262,0
12663845,4
12687734,0
12689191,2
12744703,3
12747066,1
12748452,0
12751727,2
12761395,2
12784487,1
12789816,1
12790913,1
12791802,1
12812467,4
12814085,2
12814326,4
12904946,4
12907069,3
12936380,1
12993808,0
12998180,4
12999831,2
13055065,4
13060554,2
13063833,4
13090033,3
13094767,2
13097569,0
13109180,1
13113275,1
13155051,2
13160265,0
13166580,4
2742737,1
2760925,0
2771451,1
2782209,1
2783345,2
2794023,0
2797217,4
2799076,1
2802160,3
2814003,4
2817543,1
2824783,2
2825088,2
2830183,3
2831567,2
2832460,2
2833073,3
2838476,4
2839858,3
2840219,4
2840553,0
2846764,0
2847199,2
2847603,2
2848063,2
2851738,1
2852274,3
2854000,3
2857143,2
2866083,1
2868276,4
2868714,4
2871542,4
2872584,3
2873491,0
2874224,1
2875758,1
2876753,2
2879904,1
2883285,0
2884070,0
2887729,3
2887943,3
2890437,3
2891205,2
2891719,3
2899336,4
2900428,1
2901823,0
2902319,2
2902671,2
2904023,0
2911919,4
2917203,3
2917783,4
2928203,0
2929114,3
2931527,1
2937163,1
2937457,1
2938665,0
2941603,0
2946363,0
2952306,1
2953434,2
2955625,1
2956643,2
2958289,2
2959106,2
2959723,3
2961386,3
2966696,3
2966701,1
2967618,2
2967994,3
2968803,0
2970345,0
2976090,1
2976919,1
2984277,4
2985791,2
2992191,1
2997110,0
2998479,1
2998842,3
3004257,2
3006624,0
3006903,0
3008423,4
3019065,4
3019503,2
3020566,3
3022008,0
3024669,0
3026543,4
3027880,0
3030743,4
3074788,2
3076709,4
3076883,2
3084709,1
3085645,0
3086223,4
3087387,4
3087612,2
3088519,0
3095793,1
3097714,0
3100699,3
3101255,3
3103213,0
3107031,1
3113605,0
3115575,4
3116141,1
3119614,1
3123689,2
3124011,3
3130787,0
3132548,2
3135870,0
3142055,4
3143683,2
3148308,2
3149735,3
3151204,4
3153211,4
3166820,2
3167203,0
3168727,1
3169120,2
3169326,1
3172017,0
3174008,1
3178187,1
3178568,3
3179947,1
3184036,4
3188265,4
3197502,1
3200492,1
3207862,0
3218827,4
3219826,3
3225456,1
3232189,4
3234466,4
3237542,0
3238727,0
3248466,0
3256221,0
3257628,1
3257848,0
3258671,2
3262171,4
3264192,3
3265011,0
3280093,2
3282104,1
3286102,0
3288710,2
3289530,3
3290567,1
3292122,4
3292457,4
3298841,4
3301142,4
3303053,3
3305073,1
3306586,0
3307452,0
3309306,2
3311607,0
3319822,1
3320493,4
3322058,2
3326569,2
3327777,0
3330161,3
3332479,3
3334456,0
3334996,1
3356696,1
3359665,3
3371671,2
3372409,1
3376725,0
3378302,4
3382109,2
3383684,1
3387527,0
3388444,3
3388781,3
3396308,0
3396537,2
3399381,3
3399416,4
3401947,1
3407887,2
3410972,3
3415302,0
3415876,0
3423564,1
3429163,0
3429524,0
3429856,4
3430762,1
3438592,1
3438908,3
3439233,3
3443689,0
3445877,1
3449448,3
3451503,3
3452185,4
3452584,0
3453014,0
3456494,0
3457452,0
3457575,2
3458528,1
3459618,3
3460499,0
3462821,3
3464965,4
3465207,2
3467305,0
3469330,2
3479896,1
3483673,4
3486557,1
3487733,3
3488197,4
3493361,2
3494154,3
3499242,1
3500950,4
3506166,3
3508609,4
3508962,2
3519182,0
3529170,0
3531457,0
3533366,3
3537750,0
3538577,2
3542272,2
3559653,0
3564895,2
3566460,0
3582795,2
3582804,3
3588647,1
3594775,0
3596349,4
3597184,2
3598533,2
3601105,3
3604677,2
3606917,3
3606967,4
3608589,4
3611865,4
3613048,0
3619782,4
3620200,3
3621629,1
3622039,0
3624878,1
3626809,0
3628077,4
3633953,0
3637906,4
3642802,1
3644413,3
3645961,0
3648178,4
3649001,0
3649878,1
3651397,0
3683339,3
3684042,2
3685684,4
3686476,3
3690553,0
3692431,1
3693886,1
3704488,4
3707973,0
3709450,0
3715655,1
3718043,4
3719678,3
3720299,0
3721542,4
3723337,1
3725165,4
3727018,3
3728500,0
3732904,0
3734326,1
3736131,1
3736900,3
3741124,3
3744251,2
3744998,4
3745805,2
3746510,4
3747637,0
3748812,2
3753442,4
3754056,3
3754714,3
3755625,0
3759564,2
3768744,4
3790242,0
3803603,1
3804794,0
3820370,2
3833062,4
3833827,1
3834561,1
3837125,3
3837737,3
3838356,2
3850331,0
3851157,1
3851782,4
3852444,4
3853149,1
3854674,2
3859670,1
3862810,0
3865040,0
3866152,4
3867254,3
3877877,1
3886319,1
3886793,0
3888328,0
3905172,3
3906593,4
3912651,1
3917650,1
3930617,0
3933818,4
3934376,2
3936846,4
3944991,4
3946917,0
3956795,1
3959188,2
3961131,2
3971688,2
3983056,4
3985429,2
3987090,0
3989495,4
3990464,0
3995764,3
3996339,0
3998742,0
3999520,3
4000849,3
4002474,0
4018622,4
4022302,0
4023204,1
4024862,4
4029139,4
4049993,0
4053702,3
4054927,2
4059516,4
4059770,1
4060600,2
4062624,1
4064822,0
4074896,2
4082292,0
4088369,2
4089231,1
4095381,1
4106295,3
4106740,4
4108657,3
4119215,4
4121217,3
4122485,2
4123895,3
4126409,4
4131861,0
4136476,1
4154353,1
4155126,0
4179549,1
4181492,4
4182708,1
4184598,0
4185583,4
4187307,0
4189633,0
4190319,0
4192414,0
4195381,2
4235729,4
4239070,4
4242727,1
4257337,1
4273727,0
4290084,1
4292909,1
4295300,2
4296905,0
4300694,4
4302151,1
4305354,2
4308848,0
4312693,0
4314099,0
4315761,4
4317392,2
4317771,3
4320126,2
4320987,0
4321601,4
4322716,2
4336128,3
4336913,0
4337049,0
4340127,3
4343199,0
4372428,0
4375473,3
4376052,4
4393000,1
4397208,0
4457188,0
4472713,3
4474902,3
4478451,4
4480821,2
4482675,3
4485682,4
4493747,0
4495310,1
4499247,3
4506906,2
4517870,4
4518489,4
4533551,3
4535320,4
4544653,0
4546478,1
4557153,1
4557918,0
4560903,4
4565008,2
4566243,4
4567702,2
4567840,2
4569458,3
4571002,1
4573766,2
4581387,2
4583906,0
4589612,1
4598588,0
4599434,2
4599544,4
4600203,2
4601407,4
4602366,1
4603631,4
4604206,2
4606518,4
4606722,0
4607510,1
4608716,1
4611018,4
4612442,0
4613132,2
4617358,0
4619896,4
4621666,3
4639383,1
4640117,1
4641166,3
4648847,0
4651550,1
4653530,3
4660602,0
4681467,1
4691712,2
4692256,1
4693493,3
4694875,3
4695582,1
4697157,1
4722030,1
4726584,4
4733021,0
4734496,0
4735426,2
4747525,2
4762141,2
4769679,3
4770968,0
4772933,2
4774824,2
4775758,1
4782403,0
4784091,0
4785864,3
4804777,1
4809047,3
4809925,3
4811268,4
4811353,1
4812285,3
4818343,0
4819576,0
4821209,1
4824215,2
4827106,3
4828477,2
4829983,1
4833387,3
4834967,0
4863262,1
4864598,2
4867412,4
4870609,1
4873044,2
4879346,4
4884917,1
4887587,4
4902429,4
4913143,0
4919677,2
4922974,4
4927964,0
4933123,1
4934754,0
4945924,0
4949276,2
4958200,0
4959649,3
4960526,1
4961278,2
4963153,2
4971943,3
4972781,3
4978339,0
5016502,0
5019310,2
5020239,0
5025543,2
5028023,0
5028918,2
5031265,3
5038333,2
5042955,4
5044673,3
5051625,4
5061832,1
5063668,4
5067908,1
5069099,2
5073249,1
5084537,1
5086175,2
5088016,4
5096732,4
5097876,3
5100952,4
5103134,4
5105222,4
5106291,3
5107387,1
5108257,0
5121833,1
5125719,0
5129154,3
